particula_id,paso,x,y,tipo,carga,masa
74,0,0.0,2.5,Infectada,1.296367048652527e-06,1.3292330017026275
74,1,0.0009905824863735819,2.3002030797607853,Infectada,1.296367048652527e-06,1.3292330017026275
74,2,0.0032500155696898172,2.1005800021847256,Infectada,1.296367048652527e-06,1.3292330017026275
74,3,0.007112143932822852,1.9010444675912102,Infectada,1.296367048652527e-06,1.3292330017026275
74,4,0.012950542616641768,1.7014357011457173,Infectada,1.296367048652527e-06,1.3292330017026275
74,5,0.02116145843187342,1.5015167824794902,Infectada,1.296367048652527e-06,1.3292330017026275
74,6,0.03216301663144581,1.3009882969359792,Infectada,1.296367048652527e-06,1.3292330017026275
74,7,0.04641975384896812,1.0995096352906883,Infectada,1.296367048652527e-06,1.3292330017026275
74,8,0.06448992664250111,0.8967272192103567,Infectada,1.296367048652527e-06,1.3292330017026275
74,9,0.08708527337957248,0.6923223914442422,Infectada,1.296367048652527e-06,1.3292330017026275
74,10,0.11511905098086021,0.486099519156204,Infectada,1.296367048652527e-06,1.3292330017026275
74,11,0.14969317430802004,0.2781205597727534,Infectada,1.296367048652527e-06,1.3292330017026275
74,12,0.19197089976959922,0.06884235361715652,Infectada,1.296367048652527e-06,1.3292330017026275
74,13,0.24294415761063196,-0.14082601233660436,Infectada,1.296367048652527e-06,1.3292330017026275
74,14,0.30316813526174496,-0.34958076982292585,Infectada,1.296367048652527e-06,1.3292330017026275
74,15,0.37249263461698134,-0.5558884448836865,Infectada,1.296367048652527e-06,1.3292330017026275
74,16,0.4498284846576314,-0.7583417903527844,Infectada,1.296367048652527e-06,1.3292330017026275
74,17,0.5332716594014384,-0.9562325946854113,Infectada,1.296367048652527e-06,1.3292330017026275
74,18,0.6208275471648037,-1.1498040308742863,Infectada,1.296367048652527e-06,1.3292330017026275
74,19,0.7110278774542418,-1.339823700403339,Infectada,1.296367048652527e-06,1.3292330017026275
74,20,0.8029628888505511,-1.5270998865770866,Infectada,1.296367048652527e-06,1.3292330017026275
74,21,0.8960875792589755,-1.7122937414986565,Infectada,1.296367048652527e-06,1.3292330017026275
74,22,0.990064861731153,-1.895903144172937,Infectada,1.296367048652527e-06,1.3292330017026275
74,23,1.0846754415824194,-2.0782942599770706,Infectada,1.296367048652527e-06,1.3292330017026275
74,24,1.1797696050718278,-2.259736076221782,Infectada,1.296367048652527e-06,1.3292330017026275
74,25,1.2752410231259281,-2.440427751970474,Infectada,1.296367048652527e-06,1.3292330017026275
74,26,1.371011827780459,-2.6205184584243106,Infectada,1.296367048652527e-06,1.3292330017026275
75,0,0.0,2.5,Infectada,1.4200496781352036e-06,1.3881525131290102
75,1,0.0010390348901134132,2.300213013009855,Infectada,1.4200496781352036e-06,1.3881525131290102
75,2,0.0034089262409648094,2.100608295887626,Infectada,1.4200496781352036e-06,1.3881525131290102
75,3,0.007459638210961547,1.9010951196422163,Infectada,1.4200496781352036e-06,1.3881525131290102
75,4,0.013582536322385746,1.7015044582115033,Infectada,1.4200496781352036e-06,1.3881525131290102
75,5,0.02219243336182468,1.5015871726165895,Infectada,1.4200496781352036e-06,1.3881525131290102
75,6,0.03372685260659534,1.3010281484800232,Infectada,1.4200496781352036e-06,1.3881525131290102
75,7,0.04867213583321911,1.0994682248801038,Infectada,1.4200496781352036e-06,1.3881525131290102
75,8,0.06761402549171644,0.8965331175909413,Infectada,1.4200496781352036e-06,1.3881525131290102
75,9,0.09130253423062923,0.6918829311654869,Infectada,1.4200496781352036e-06,1.3881525131290102
75,10,0.12070648110463798,0.48530485086333247,Infectada,1.4200496781352036e-06,1.3881525131290102
75,11,0.15700555612262931,0.27685776701238307,Infectada,1.4200496781352036e-06,1.3881525131290102
75,12,0.20146007779701525,0.0670243370975179,Infectada,1.4200496781352036e-06,1.3881525131290102
75,13,0.25516393552533406,-0.14321881545667037,Infectada,1.4200496781352036e-06,1.3881525131290102
75,14,0.318756208246192,-0.35245211776883206,Infectada,1.4200496781352036e-06,1.3881525131290102
75,15,0.3921157224081962,-0.5589780897001949,Infectada,1.4200496781352036e-06,1.3881525131290102
75,16,0.4740660443793121,-0.7612103221408311,Infectada,1.4200496781352036e-06,1.3881525131290102
75,17,0.5624811453611513,-0.9583536934095974,Infectada,1.4200496781352036e-06,1.3881525131290102
75,18,0.6551393949243508,-1.1507194582541795,Infectada,1.4200496781352036e-06,1.3881525131290102
75,19,0.7504485179007847,-1.3392026342267025,Infectada,1.4200496781352036e-06,1.3881525131290102
75,20,0.8474540945193704,-1.5247150419922906,Infectada,1.4200496781352036e-06,1.3881525131290102
75,21,0.9456010719682216,-1.70798610004372,Infectada,1.4200496781352036e-06,1.3881525131290102
75,22,1.04455443102754,-1.8895572172326789,Infectada,1.4200496781352036e-06,1.3881525131290102
75,23,1.1441004915073703,-2.069823022140034,Infectada,1.4200496781352036e-06,1.3881525131290102
75,24,1.2440956574325035,-2.2490718995934316,Infectada,1.4200496781352036e-06,1.3881525131290102
75,25,1.3444391954001846,-2.4275167895946512,Infectada,1.4200496781352036e-06,1.3881525131290102
75,26,1.4450580296996487,-2.6053170135577823,Infectada,1.4200496781352036e-06,1.3881525131290102
76,0,0.0,2.5,Infectada,1.5373940862656668e-06,1.7159948424788887
76,1,0.0009099824258414457,2.300186555906147,Infectada,1.5373940862656668e-06,1.7159948424788887
76,2,0.0029856574803831114,2.100532920226183,Infectada,1.5373940862656668e-06,1.7159948424788887
76,3,0.006534012059263512,1.9009601185343743,Infectada,1.5373940862656668e-06,1.7159948424788887
76,4,0.011898928255364387,1.7013210223332897,Infectada,1.5373940862656668e-06,1.7159948424788887
