particula_id,paso,x,y,tipo,carga
3,21,1.3727259421718192,-1.5359623162525036,Infectada,1.6302304187458725e-06
3,22,1.5304965806503934,-1.6828262700435512,Infectada,1.6302304187458725e-06
3,23,1.6881062876458364,-1.8271844296504476,Infectada,1.6302304187458725e-06
3,24,1.8455263678072618,-1.9696251282283772,Infectada,1.6302304187458725e-06
3,25,2.0027567157270307,-2.110566914899274,Infectada,1.6302304187458725e-06
3,26,2.159808721859825,-2.2503151915173274,Infectada,1.6302304187458725e-06
3,27,2.3166977585610184,-2.389097846191133,Infectada,1.6302304187458725e-06
3,28,2.4734398518954834,-2.527088303538686,Infectada,1.6302304187458725e-06
4,0,0.1329770563201687,2.5,Sana,6.609746921562613e-07
4,1,0.1336050539196469,2.300033789233563,Sana,6.609746921562613e-07
4,2,0.13502133045217918,2.100057744468532,Sana,6.609746921562613e-07
4,3,0.13741674804836873,1.8999926385509676,Sana,6.609746921562613e-07
4,4,0.1410094015605662,1.6997141438235486,Sana,6.609746921562613e-07
4,5,0.1460433093531097,1.4990486047615137,Sana,6.609746921562613e-07
4,6,0.15279671287299562,1.297774572175107,Sana,6.609746921562613e-07
4,7,0.16160613922431574,1.0956294890072196,Sana,6.609746921562613e-07
4,8,0.1729086883895636,0.8923258671138732,Sana,6.609746921562613e-07
4,9,0.18729763043779646,0.6875919493214652,Sana,6.609746921562613e-07
4,10,0.2055651368724124,0.4812600427554192,Sana,6.609746921562613e-07
4,11,0.2286698192523248,0.2734041170598331,Sana,6.609746921562613e-07
4,12,0.25757417798928806,0.06445672278375403,Sana,6.609746921562613e-07
4,13,0.2930051596149094,-0.14479109097749043,Sana,6.609746921562613e-07
4,14,0.33524509908725175,-0.3533006719930042,Sana,6.609746921562613e-07
4,15,0.38396853624265337,-0.5599672432583844,Sana,6.609746921562613e-07
4,16,0.43817313258037505,-0.7639260091284245,Sana,6.609746921562613e-07
4,17,0.49644315581412585,-0.9648993703438044,Sana,6.609746921562613e-07
4,18,0.557484965146611,-1.163185600033339,Sana,6.609746921562613e-07
4,19,0.6203999867570488,-1.3593143745362293,Sana,6.609746921562613e-07
4,20,0.6846266472146865,-1.5537921583989893,Sana,6.609746921562613e-07
4,21,0.7498125451721457,-1.7470237716862729,Sana,6.609746921562613e-07
4,22,0.8157255013904918,-1.9393134958138247,Sana,6.609746921562613e-07
4,23,0.88220394202069,-2.130885594213773,Sana,6.609746921562613e-07
4,24,0.9491302994966584,-2.3219047925690095,Sana,6.609746921562613e-07
4,25,1.0164162853864875,-2.512492545377594,Sana,6.609746921562613e-07
5,0,-0.07830310281618491,2.5,Infectada,1.260281073928923e-06
5,1,-0.07697838987117096,2.3003940621190897,Infectada,1.260281073928923e-06
5,2,-0.07393141353316729,2.10117754091316,Infectada,1.260281073928923e-06
5,3,-0.06868109808193844,1.9022653222374832,Infectada,1.260281073928923e-06
5,4,-0.060696078114417705,1.703463180643326,Infectada,1.260281073928923e-06
5,5,-0.04943398279037677,1.5044691081214252,Infectada,1.260281073928923e-06
5,6,-0.03435371946109923,1.304901552456553,Infectada,1.260281073928923e-06
5,7,-0.014887842972765006,1.1043350991713539,Infectada,1.260281073928923e-06
5,8,0.009615998639252107,0.9023367378079258,Infectada,1.260281073928923e-06
5,9,0.0399698599386713,0.6985164078933372,Infectada,1.260281073928923e-06
5,10,0.07721476064983411,0.4926165823618376,Infectada,1.260281073928923e-06
5,11,0.12264038079489739,0.28465760829748754,Infectada,1.260281073928923e-06
5,12,0.17769347449215211,0.07511377702287195,Infectada,1.260281073928923e-06
5,13,0.24375034313829141,-0.13495731862485813,Infectada,1.260281073928923e-06
5,14,0.3217967160282448,-0.34389254659082225,Infectada,1.260281073928923e-06
5,15,0.4120239555255714,-0.5495219882711536,Infectada,1.260281073928923e-06
5,16,0.5132991258259981,-0.7495484415264835,Infectada,1.260281073928923e-06
5,17,0.6229472646741716,-0.9425307108420777,Infectada,1.260281073928923e-06
5,18,0.7378271695376152,-1.1287261619303095,Infectada,1.260281073928923e-06
5,19,0.8556780265871625,-1.3094380603582254,Infectada,1.260281073928923e-06
5,20,0.9752325019474374,-1.4860196855172128,Infectada,1.260281073928923e-06
5,21,1.0958183222591962,-1.659528057861757,Infectada,1.260281073928923e-06
5,22,1.2170668818392312,-1.830727364977607,Infectada,1.260281073928923e-06
5,23,1.338763937033674,-2.0001632676170704,Infectada,1.260281073928923e-06
5,24,1.4607774150023978,-2.1682288729237142,Infectada,1.260281073928923e-06
5,25,1.5830215968020287,-2.3352118277666825,Infectada,1.260281073928923e-06
5,26,1.7054384249563008,-2.501326236277161,Infectada,1.260281073928923e-06
6,0,-0.02722199254315369,2.5,Sana,4.961506638996728e-07
6,1,-0.026711783946330354,2.3001207943309,Sana,4.961506638996728e-07
6,2,-0.025544488335678878,2.1003522516988204,Sana,4.961506638996728e-07
